CaseFolding,Tokenizing
terpaksa saya turunin bintang  saya kecewa  padahal saya udh bayar tagihan  jelas  ada bukti transaksi  tapi kenapa tagihan saya masih ada  saya komplain via livechat tapi ngga ada tanggapan  ngga ada solusi  kalo sudah seperti ini saya pasti kena denda berjalan  daya merasa dirugikan oleh kredivo,"['terpaksa', 'saya', 'turunin', 'bintang', 'saya', 'kecewa', 'padahal', 'saya', 'udh', 'bayar', 'tagihan', 'jelas', 'ada', 'bukti', 'transaksi', 'tapi', 'kenapa', 'tagihan', 'saya', 'masih', 'ada', 'saya', 'komplain', 'via', 'livechat', 'tapi', 'ngga', 'ada', 'tanggapan', 'ngga', 'ada', 'solusi', 'kalo', 'sudah', 'seperti', 'ini', 'saya', 'pasti', 'kena', 'denda', 'berjalan', 'daya', 'merasa', 'dirugikan', 'oleh', 'kredivo']"
susah banget untuk pendaftaran gagal trs berkali  mana waktu tunggunya lama bulan dipikir bulan itu sebentar ya,"['susah', 'banget', 'untuk', 'pendaftaran', 'gagal', 'trs', 'berkali', 'mana', 'waktu', 'tunggunya', 'lama', 'bulan', 'dipikir', 'bulan', 'itu', 'sebentar', 'ya']"
sangat bijak dan memuaskan utk customer saya belanja yg tdk bawa uang tapi bisa dapat barang yg bawa  sangat luar biasa,"['sangat', 'bijak', 'dan', 'memuaskan', 'utk', 'customer', 'saya', 'belanja', 'yg', 'tdk', 'bawa', 'uang', 'tapi', 'bisa', 'dapat', 'barang', 'yg', 'bawa', 'sangat', 'luar', 'biasa']"
aplikasi kredivo bisa mengambil pinjaman jangka pemdek sangat menguntungkan banget ngajuin pinjaman di aplikasi ini  proses pengajuan limitnya juga sangat cepat sekali hanya membutuhkan waktu beberapa menit saja walaupun opsi persetujuannya jam  cs nya juga ramah  layanan pelanggan juga sangat membantu menyelesaikan pertanyaan apapun secara instan dan keamanan tinggi memastikan ketenangan pikiran  saya juga menyukai pembayaran yang fleksibel dengn adanya qr di aplikasi ini,"['aplikasi', 'kredivo', 'bisa', 'mengambil', 'pinjaman', 'jangka', 'pemdek', 'sangat', 'menguntungkan', 'banget', 'ngajuin', 'pinjaman', 'di', 'aplikasi', 'ini', 'proses', 'pengajuan', 'limitnya', 'juga', 'sangat', 'cepat', 'sekali', 'hanya', 'membutuhkan', 'waktu', 'beberapa', 'menit', 'saja', 'walaupun', 'opsi', 'persetujuannya', 'jam', 'cs', 'nya', 'juga', 'ramah', 'layanan', 'pelanggan', 'juga', 'sangat', 'membantu', 'menyelesaikan', 'pertanyaan', 'apapun', 'secara', 'instan', 'dan', 'keamanan', 'tinggi', 'memastikan', 'ketenangan', 'pikiran', 'saya', 'juga', 'menyukai', 'pembayaran', 'yang', 'fleksibel', 'dengn', 'adanya', 'qr', 'di', 'aplikasi', 'ini']"
untuk sekarang bagus aplikasi kredivo sudah memberikan keringan nice pertahankan dan semoga saja bisa menambahkan limit sesuai dengan kelancaran pembayaran hehe,"['untuk', 'sekarang', 'bagus', 'aplikasi', 'kredivo', 'sudah', 'memberikan', 'keringan', 'nice', 'pertahankan', 'dan', 'semoga', 'saja', 'bisa', 'menambahkan', 'limit', 'sesuai', 'dengan', 'kelancaran', 'pembayaran', 'hehe']"
mantap  limit juta,"['mantap', 'limit', 'juta']"
aplikasi ok sangat membantu soal ke uangan apalagi di waktu tanggal gajian masih lama sukses selalu kredivo,"['aplikasi', 'ok', 'sangat', 'membantu', 'soal', 'ke', 'uangan', 'apalagi', 'di', 'waktu', 'tanggal', 'gajian', 'masih', 'lama', 'sukses', 'selalu', 'kredivo']"
kasi bintang tiga dulu karena saya pengguna baru  belom dapat limit pinjaman,"['kasi', 'bintang', 'tiga', 'dulu', 'karena', 'saya', 'pengguna', 'baru', 'belom', 'dapat', 'limit', 'pinjaman']"
aplikasi pinjol nomor di indonesia cepat responnya  gak sampai menit  limitnya naik terus setelah pelunasan hebat  daebak  sukses selalu dan terima kasih,"['aplikasi', 'pinjol', 'nomor', 'di', 'indonesia', 'cepat', 'responnya', 'gak', 'sampai', 'menit', 'limitnya', 'naik', 'terus', 'setelah', 'pelunasan', 'hebat', 'daebak', 'sukses', 'selalu', 'dan', 'terima', 'kasih']"
sangat sangat buruk pembayaran bener bahkan belum jatuh tempo saja sudah saya bayar tapi malah di blockir prmanen kan aneh ini kredivo,"['sangat', 'sangat', 'buruk', 'pembayaran', 'bener', 'bahkan', 'belum', 'jatuh', 'tempo', 'saja', 'sudah', 'saya', 'bayar', 'tapi', 'malah', 'di', 'blockir', 'prmanen', 'kan', 'aneh', 'ini', 'kredivo']"
sangat membantu sekali,"['sangat', 'membantu', 'sekali']"
biar bintang yang bicara memang benar dan bukan cuma moto semata kredivo se fleksibel itu karna saya sdh lama dan selalu memakai aplikasi kredivo sampai saat ini saya sangat puas dengan pelayanan kredivo dan benar sangat membantu,"['biar', 'bintang', 'yang', 'bicara', 'memang', 'benar', 'dan', 'bukan', 'cuma', 'moto', 'semata', 'kredivo', 'se', 'fleksibel', 'itu', 'karna', 'saya', 'sdh', 'lama', 'dan', 'selalu', 'memakai', 'aplikasi', 'kredivo', 'sampai', 'saat', 'ini', 'saya', 'sangat', 'puas', 'dengan', 'pelayanan', 'kredivo', 'dan', 'benar', 'sangat', 'membantu']"
baru daftar trus mau nyoba transaksi eh ada keterangan transaksi tidak sah  pas balik ke home ada keterangan akun di blokir permanen tanya di live chat katanya ada isu keamanan  sepertinya hanya untuk menyedot data pribadi saja,"['baru', 'daftar', 'trus', 'mau', 'nyoba', 'transaksi', 'eh', 'ada', 'keterangan', 'transaksi', 'tidak', 'sah', 'pas', 'balik', 'ke', 'home', 'ada', 'keterangan', 'akun', 'di', 'blokir', 'permanen', 'tanya', 'di', 'live', 'chat', 'katanya', 'ada', 'isu', 'keamanan', 'sepertinya', 'hanya', 'untuk', 'menyedot', 'data', 'pribadi', 'saja']"
buruk setiap pengajuan kenaikan limit ditolak transaksi rutin  juta tiap bulan pengajuan selalu ditolak,"['buruk', 'setiap', 'pengajuan', 'kenaikan', 'limit', 'ditolak', 'transaksi', 'rutin', 'juta', 'tiap', 'bulan', 'pengajuan', 'selalu', 'ditolak']"
kenapa pengajuan saya ditolak  padahal bayar cicilan selalu tepat waktu  suruh nunggu bulan tapi tetep gak bisa ngajukan pinjaman lagi  kecewa sih,"['kenapa', 'pengajuan', 'saya', 'ditolak', 'padahal', 'bayar', 'cicilan', 'selalu', 'tepat', 'waktu', 'suruh', 'nunggu', 'bulan', 'tapi', 'tetep', 'gak', 'bisa', 'ngajukan', 'pinjaman', 'lagi', 'kecewa', 'sih']"
baru pertama kali saya di telpon terus sama kredivo padahal jatuh tempo tinggal beberapa jam lagi dan saya blom pernah telat di telponnya waktu saya sedang berkendara hampir kecelakaan saya syok dengan kejadian itu setelah lunas akan saya hapus aplikasi kredivo,"['baru', 'pertama', 'kali', 'saya', 'di', 'telpon', 'terus', 'sama', 'kredivo', 'padahal', 'jatuh', 'tempo', 'tinggal', 'beberapa', 'jam', 'lagi', 'dan', 'saya', 'blom', 'pernah', 'telat', 'di', 'telponnya', 'waktu', 'saya', 'sedang', 'berkendara', 'hampir', 'kecelakaan', 'saya', 'syok', 'dengan', 'kejadian', 'itu', 'setelah', 'lunas', 'akan', 'saya', 'hapus', 'aplikasi', 'kredivo']"
bintang lima sdh mewakili yaa yg cerdas pasti paham  aplikasi dgn bunga paling rendah  dan pengajuan nya pake pin jadi aman,"['bintang', 'lima', 'sdh', 'mewakili', 'yaa', 'yg', 'cerdas', 'pasti', 'paham', 'aplikasi', 'dgn', 'bunga', 'paling', 'rendah', 'dan', 'pengajuan', 'nya', 'pake', 'pin', 'jadi', 'aman']"
jgn di download  cuma ngumpulin data aja  ujung ujung nya di tolak,"['jgn', 'di', 'download', 'cuma', 'ngumpulin', 'data', 'aja', 'ujung', 'ujung', 'nya', 'di', 'tolak']"
overall ga da masalah  cuma kesel ketika telad sehari aja banyak yang nelp  padahal history ga pernah telad  saran saya ya baik baik lah tanya kenapa telad kalo yang selalu teratur bayar tepat waktu  jangan di judge sama semua nya jadi maaf dengan saya nulis saran ini  berarti sy sudah ga pakai aplikasi anda  terimakasih,"['overall', 'ga', 'da', 'masalah', 'cuma', 'kesel', 'ketika', 'telad', 'sehari', 'aja', 'banyak', 'yang', 'nelp', 'padahal', 'history', 'ga', 'pernah', 'telad', 'saran', 'saya', 'ya', 'baik', 'baik', 'lah', 'tanya', 'kenapa', 'telad', 'kalo', 'yang', 'selalu', 'teratur', 'bayar', 'tepat', 'waktu', 'jangan', 'di', 'judge', 'sama', 'semua', 'nya', 'jadi', 'maaf', 'dengan', 'saya', 'nulis', 'saran', 'ini', 'berarti', 'sy', 'sudah', 'ga', 'pakai', 'aplikasi', 'anda', 'terimakasih']"
gua kecewa bangat sama bagian penagihannya  descall  mereka kayak ga profesional kerjanya yg bikin gua kesel gua ngerasa ga pernah nunggak ga pernah di denda bayar tepat waktu tiba tiba gua dihubungin katanya cicilan anda udah jatuh tempo gua bilang kalian buka datanya baca itu trek record pembayaran saya jngn asal nekan orang suruh bayar jngn setiap orang di sama ratain liat dulu mana orang yg pantas di tekan sama yg gak,"['gua', 'kecewa', 'bangat', 'sama', 'bagian', 'penagihannya', 'descall', 'mereka', 'kayak', 'ga', 'profesional', 'kerjanya', 'yg', 'bikin', 'gua', 'kesel', 'gua', 'ngerasa', 'ga', 'pernah', 'nunggak', 'ga', 'pernah', 'di', 'denda', 'bayar', 'tepat', 'waktu', 'tiba', 'tiba', 'gua', 'dihubungin', 'katanya', 'cicilan', 'anda', 'udah', 'jatuh', 'tempo', 'gua', 'bilang', 'kalian', 'buka', 'datanya', 'baca', 'itu', 'trek', 'record', 'pembayaran', 'saya', 'jngn', 'asal', 'nekan', 'orang', 'suruh', 'bayar', 'jngn', 'setiap', 'orang', 'di', 'sama', 'ratain', 'liat', 'dulu', 'mana', 'orang', 'yg', 'pantas', 'di', 'tekan', 'sama', 'yg', 'gak']"
saya udh tahun konsumen kredivo pembayaran blm pernah telat  malah selalu di awal sblm wktunya  cuman saya sangat kecewa diakala pembayaran barru telat minggu  sudah di datangin dc ke kantor tempat kerja pula  saya sangat kecewa  bikin malu  timbang telat seminngu  kenapa gak dtng ke alamat ktp rumah saya  kalo udh lunas saya kapok minjem kredivo baru tau ternyata begitu nagih ke tempat kerja,"['saya', 'udh', 'tahun', 'konsumen', 'kredivo', 'pembayaran', 'blm', 'pernah', 'telat', 'malah', 'selalu', 'di', 'awal', 'sblm', 'wktunya', 'cuman', 'saya', 'sangat', 'kecewa', 'diakala', 'pembayaran', 'barru', 'telat', 'minggu', 'sudah', 'di', 'datangin', 'dc', 'ke', 'kantor', 'tempat', 'kerja', 'pula', 'saya', 'sangat', 'kecewa', 'bikin', 'malu', 'timbang', 'telat', 'seminngu', 'kenapa', 'gak', 'dtng', 'ke', 'alamat', 'ktp', 'rumah', 'saya', 'kalo', 'udh', 'lunas', 'saya', 'kapok', 'minjem', 'kredivo', 'baru', 'tau', 'ternyata', 'begitu', 'nagih', 'ke', 'tempat', 'kerja']"
lumayan di bayarin dulu  terima kasih kredivo  ngutang gampang hanya bila kepepet saja  bisa belanja bayar nya hari  bunga  % dengan biaya transaksi hanya seribu rupiah ,"['lumayan', 'di', 'bayarin', 'dulu', 'terima', 'kasih', 'kredivo', 'ngutang', 'gampang', 'hanya', 'bila', 'kepepet', 'saja', 'bisa', 'belanja', 'bayar', 'nya', 'hari', 'bunga', '%', 'dengan', 'biaya', 'transaksi', 'hanya', 'seribu', 'rupiah']"
mantap mantap,"['mantap', 'mantap']"
suka bngt dengan aplikasi ini  bisa bekerja sama dengan kebutuhan kita atau untuk menambah modal usaha  saya selalu tepat wktu bayar  dan limit semakin naik the best lah pokoknya udah mau tahun  pakai kredivo tidak pernah bermasalah ,"['suka', 'bngt', 'dengan', 'aplikasi', 'ini', 'bisa', 'bekerja', 'sama', 'dengan', 'kebutuhan', 'kita', 'atau', 'untuk', 'menambah', 'modal', 'usaha', 'saya', 'selalu', 'tepat', 'wktu', 'bayar', 'dan', 'limit', 'semakin', 'naik', 'the', 'best', 'lah', 'pokoknya', 'udah', 'mau', 'tahun', 'pakai', 'kredivo', 'tidak', 'pernah', 'bermasalah']"
sebelumnya saya pernah konfirmasi ke call center terkait dengan masalah transaksi yang saya lakukan selalu gagal  dengan alasan berdasarkan harus persetujuan analis  tapi saya di suruh terus melakukan transaksi belanja untuk memperbaiki skor saya  gmn mau transaksi setiap saya transaksi apapun  isi pulsa belanja online selalu di tolak alasan transaksi saya melanggar peraturan  bisa beri contoh transaksi bagaimana yang melanggar peraturan  kecewa  pembayaran saya selalu tepat wktu,"['sebelumnya', 'saya', 'pernah', 'konfirmasi', 'ke', 'call', 'center', 'terkait', 'dengan', 'masalah', 'transaksi', 'yang', 'saya', 'lakukan', 'selalu', 'gagal', 'dengan', 'alasan', 'berdasarkan', 'harus', 'persetujuan', 'analis', 'tapi', 'saya', 'di', 'suruh', 'terus', 'melakukan', 'transaksi', 'belanja', 'untuk', 'memperbaiki', 'skor', 'saya', 'gmn', 'mau', 'transaksi', 'setiap', 'saya', 'transaksi', 'apapun', 'isi', 'pulsa', 'belanja', 'online', 'selalu', 'di', 'tolak', 'alasan', 'transaksi', 'saya', 'melanggar', 'peraturan', 'bisa', 'beri', 'contoh', 'transaksi', 'bagaimana', 'yang', 'melanggar', 'peraturan', 'kecewa', 'pembayaran', 'saya', 'selalu', 'tepat', 'wktu']"
pengisian data aplikasi sangat mudah  limit tinggi  untuk pinjaman bunga rendah sesuai lama pinjaman dan pembayaran pinjaman dibagi rata setiap bulannya  terimakasih kredivo  aplikasi yang sangat membantu  sukses selalu,"['pengisian', 'data', 'aplikasi', 'sangat', 'mudah', 'limit', 'tinggi', 'untuk', 'pinjaman', 'bunga', 'rendah', 'sesuai', 'lama', 'pinjaman', 'dan', 'pembayaran', 'pinjaman', 'dibagi', 'rata', 'setiap', 'bulannya', 'terimakasih', 'kredivo', 'aplikasi', 'yang', 'sangat', 'membantu', 'sukses', 'selalu']"
pinjaman nya nggak bisa ditambah kah saya bayar selalu tepat waktu  tapi pinjaman nggak pernah ditambah udah kali pinjam tapi tetap aja sama  mantap,"['pinjaman', 'nya', 'nggak', 'bisa', 'ditambah', 'kah', 'saya', 'bayar', 'selalu', 'tepat', 'waktu', 'tapi', 'pinjaman', 'nggak', 'pernah', 'ditambah', 'udah', 'kali', 'pinjam', 'tapi', 'tetap', 'aja', 'sama', 'mantap']"
udah tahun make kredivo nyaman  aja ngajuin pinjaman udah kali cepat persetujuannya belanja juga jadi gampang tp ada masukan tolong dong kalo mau ngelunasin tagihan misal bulan dibisain sekaligus dong jngn dipisah  hrs byr tagihan laen juga biar mempermudah juga terima kasih,"['udah', 'tahun', 'make', 'kredivo', 'nyaman', 'aja', 'ngajuin', 'pinjaman', 'udah', 'kali', 'cepat', 'persetujuannya', 'belanja', 'juga', 'jadi', 'gampang', 'tp', 'ada', 'masukan', 'tolong', 'dong', 'kalo', 'mau', 'ngelunasin', 'tagihan', 'misal', 'bulan', 'dibisain', 'sekaligus', 'dong', 'jngn', 'dipisah', 'hrs', 'byr', 'tagihan', 'laen', 'juga', 'biar', 'mempermudah', 'juga', 'terima', 'kasih']"
agak kecewa dengan kredivo saya bayar tidak pernah telat  tetapi akun saya di tangguhkan sudah hampir bulan lebih saya pun tidak bisa menggunakan aplikasi kredivo ini tolong donk kapan saya bisa menggunakan kredivo ini kalau sampai sekrng masih saja di tangguhkan tanpa kejelasan,"['agak', 'kecewa', 'dengan', 'kredivo', 'saya', 'bayar', 'tidak', 'pernah', 'telat', 'tetapi', 'akun', 'saya', 'di', 'tangguhkan', 'sudah', 'hampir', 'bulan', 'lebih', 'saya', 'pun', 'tidak', 'bisa', 'menggunakan', 'aplikasi', 'kredivo', 'ini', 'tolong', 'donk', 'kapan', 'saya', 'bisa', 'menggunakan', 'kredivo', 'ini', 'kalau', 'sampai', 'sekrng', 'masih', 'saja', 'di', 'tangguhkan', 'tanpa', 'kejelasan']"
kredivo memang is the best prosesnya sangatlah mudah dan cepat cmn dlm hitungan menit pinjaman langsung cair tp sy mau kasi saran nich buat kredivo tlg bunga dan biaya administrasi di perkecil biar sy terima uangx sesuai dg jumlah yg di pinjam dan jg tlg limit pinjamanx jg di perbesar biar lbh bisa mengatasi kesulitan keuangan yg sy alami terima kasih kredivo ,"['kredivo', 'memang', 'is', 'the', 'best', 'prosesnya', 'sangatlah', 'mudah', 'dan', 'cepat', 'cmn', 'dlm', 'hitungan', 'menit', 'pinjaman', 'langsung', 'cair', 'tp', 'sy', 'mau', 'kasi', 'saran', 'nich', 'buat', 'kredivo', 'tlg', 'bunga', 'dan', 'biaya', 'administrasi', 'di', 'perkecil', 'biar', 'sy', 'terima', 'uangx', 'sesuai', 'dg', 'jumlah', 'yg', 'di', 'pinjam', 'dan', 'jg', 'tlg', 'limit', 'pinjamanx', 'jg', 'di', 'perbesar', 'biar', 'lbh', 'bisa', 'mengatasi', 'kesulitan', 'keuangan', 'yg', 'sy', 'alami', 'terima', 'kasih', 'kredivo']"
pengajuan pinjaman sangat mudah cepat kurang dari menit dana langsung masuk ke rekening saya terima kasih kredivo akun saya bisa terupgrade otomatis,"['pengajuan', 'pinjaman', 'sangat', 'mudah', 'cepat', 'kurang', 'dari', 'menit', 'dana', 'langsung', 'masuk', 'ke', 'rekening', 'saya', 'terima', 'kasih', 'kredivo', 'akun', 'saya', 'bisa', 'terupgrade', 'otomatis']"
tidak bisa masuk,"['tidak', 'bisa', 'masuk']"
apk si bagus tapi kadang tidak bisa memberikan kepastian kapan dapat mengajukan kembali padahal bayar ga pernah telat selalu tepat waktu tapi untuk digunakan dipersulit terus mohon bantuannya untuk pihak kreditvo,"['apk', 'si', 'bagus', 'tapi', 'kadang', 'tidak', 'bisa', 'memberikan', 'kepastian', 'kapan', 'dapat', 'mengajukan', 'kembali', 'padahal', 'bayar', 'ga', 'pernah', 'telat', 'selalu', 'tepat', 'waktu', 'tapi', 'untuk', 'digunakan', 'dipersulit', 'terus', 'mohon', 'bantuannya', 'untuk', 'pihak', 'kreditvo']"
aplikasinya sangat membantu,"['aplikasinya', 'sangat', 'membantu']"
aplikasi ini sangat bagus membantu saya mempermudah berbagai cicilan  tapi untuk limit nya mungkin kayak pas awal dari limit bulan limit bulan di pisah jadi tahu berapa sisa setiap bulan nya,"['aplikasi', 'ini', 'sangat', 'bagus', 'membantu', 'saya', 'mempermudah', 'berbagai', 'cicilan', 'tapi', 'untuk', 'limit', 'nya', 'mungkin', 'kayak', 'pas', 'awal', 'dari', 'limit', 'bulan', 'limit', 'bulan', 'di', 'pisah', 'jadi', 'tahu', 'berapa', 'sisa', 'setiap', 'bulan', 'nya']"
sangat baik,"['sangat', 'baik']"
sangat membantu,"['sangat', 'membantu']"
semakin lama pemakaian kredivo semakin susah  tiba  semua transaksi tidak bisa  limin belasan juta cuma pajangan doang  dengan alasan demi keamanan akun gembel amat sekarang kredivo,"['semakin', 'lama', 'pemakaian', 'kredivo', 'semakin', 'susah', 'tiba', 'semua', 'transaksi', 'tidak', 'bisa', 'limin', 'belasan', 'juta', 'cuma', 'pajangan', 'doang', 'dengan', 'alasan', 'demi', 'keamanan', 'akun', 'gembel', 'amat', 'sekarang', 'kredivo']"
kredivo lg knpa ya kdang bisa transaksi kdang smpe seminggu sistemnya eror lg pst sllu transaksi tidak sah lah ini tolong dong di perbaiki percuma dapat limite kalau keseringan tidak bisa di pakai buat apa ngasih limite pelayanannya bad bgdlah akhir  ini kredivo pdhl sblmnya paling terbaik,"['kredivo', 'lg', 'knpa', 'ya', 'kdang', 'bisa', 'transaksi', 'kdang', 'smpe', 'seminggu', 'sistemnya', 'eror', 'lg', 'pst', 'sllu', 'transaksi', 'tidak', 'sah', 'lah', 'ini', 'tolong', 'dong', 'di', 'perbaiki', 'percuma', 'dapat', 'limite', 'kalau', 'keseringan', 'tidak', 'bisa', 'di', 'pakai', 'buat', 'apa', 'ngasih', 'limite', 'pelayanannya', 'bad', 'bgdlah', 'akhir', 'ini', 'kredivo', 'pdhl', 'sblmnya', 'paling', 'terbaik']"
ini aplikasi saya terblokir gk bisa di buka  udah lupa pin tetep gk bisa  tolong bantuan nya kk,"['ini', 'aplikasi', 'saya', 'terblokir', 'gk', 'bisa', 'di', 'buka', 'udah', 'lupa', 'pin', 'tetep', 'gk', 'bisa', 'tolong', 'bantuan', 'nya', 'kk']"
terima kasih kredivo  ini limit kedua saya walau masih sama jumlah kredit yg diterima dengan limit pertama  untuk kedepannya mudah an limitnya dapat ditingkatkan lagi  tetap semangat kredivo oklah sukses terima kasih,"['terima', 'kasih', 'kredivo', 'ini', 'limit', 'kedua', 'saya', 'walau', 'masih', 'sama', 'jumlah', 'kredit', 'yg', 'diterima', 'dengan', 'limit', 'pertama', 'untuk', 'kedepannya', 'mudah', 'an', 'limitnya', 'dapat', 'ditingkatkan', 'lagi', 'tetap', 'semangat', 'kredivo', 'oklah', 'sukses', 'terima', 'kasih']"
awalnya agak bingung pas ada perubahan pembayaran di tokpet metode pembayaran gak ada logo kredivo di ganti briva serta harus dua kali transaksi di akun kredivo nya masukin nominal transaksinya huff ya sudahlah asalkan akunya masih bisa di gunakan dan selalu mengandalkan untuk pembayaran sehari ,"['awalnya', 'agak', 'bingung', 'pas', 'ada', 'perubahan', 'pembayaran', 'di', 'tokpet', 'metode', 'pembayaran', 'gak', 'ada', 'logo', 'kredivo', 'di', 'ganti', 'briva', 'serta', 'harus', 'dua', 'kali', 'transaksi', 'di', 'akun', 'kredivo', 'nya', 'masukin', 'nominal', 'transaksinya', 'huff', 'ya', 'sudahlah', 'asalkan', 'akunya', 'masih', 'bisa', 'di', 'gunakan', 'dan', 'selalu', 'mengandalkan', 'untuk', 'pembayaran', 'sehari']"
sorry saya kasih bintang karena saya kecewa dengan kredivo  score di turunkan dan akhirnya tdk bisa di gunakan padahal sudah tidak ada tagihan aplikasi aneh tolong di cek klo tidak bisa di rubah  lebih baik saya hapus saja data nya menyesal,"['sorry', 'saya', 'kasih', 'bintang', 'karena', 'saya', 'kecewa', 'dengan', 'kredivo', 'score', 'di', 'turunkan', 'dan', 'akhirnya', 'tdk', 'bisa', 'di', 'gunakan', 'padahal', 'sudah', 'tidak', 'ada', 'tagihan', 'aplikasi', 'aneh', 'tolong', 'di', 'cek', 'klo', 'tidak', 'bisa', 'di', 'rubah', 'lebih', 'baik', 'saya', 'hapus', 'saja', 'data', 'nya', 'menyesal']"
saya selalu menggunakan kredivo untuk pinjaman transaksi olshope karena lebih mudah dan untuk cicilan yg miring di bandingan platform yang lain  untuk saran saja untuk aplikasi pinjaman mending pilih aplikasi kredivo karna proses cepat dan cicilan lebih miring drpd aplikasi lain itu saja trimakasih,"['saya', 'selalu', 'menggunakan', 'kredivo', 'untuk', 'pinjaman', 'transaksi', 'olshope', 'karena', 'lebih', 'mudah', 'dan', 'untuk', 'cicilan', 'yg', 'miring', 'di', 'bandingan', 'platform', 'yang', 'lain', 'untuk', 'saran', 'saja', 'untuk', 'aplikasi', 'pinjaman', 'mending', 'pilih', 'aplikasi', 'kredivo', 'karna', 'proses', 'cepat', 'dan', 'cicilan', 'lebih', 'miring', 'drpd', 'aplikasi', 'lain', 'itu', 'saja', 'trimakasih']"
klo bisa jangan kasih bintang kolektornya rajin bgt dateng belum sebulan keringanan denda gak ada saran jangan download belum sebulan udh samperin cerewet juga kredivo,"['klo', 'bisa', 'jangan', 'kasih', 'bintang', 'kolektornya', 'rajin', 'bgt', 'dateng', 'belum', 'sebulan', 'keringanan', 'denda', 'gak', 'ada', 'saran', 'jangan', 'download', 'belum', 'sebulan', 'udh', 'samperin', 'cerewet', 'juga', 'kredivo']"
aplikasi ini sangat membantu saya playann cepat untuk akses trnsaksinya jg sangat singkat tidak sia  saya mnemukan aplikasi kredivo inii sukses terus  semoga berkah selalu,"['aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'playann', 'cepat', 'untuk', 'akses', 'trnsaksinya', 'jg', 'sangat', 'singkat', 'tidak', 'sia', 'saya', 'mnemukan', 'aplikasi', 'kredivo', 'inii', 'sukses', 'terus', 'semoga', 'berkah', 'selalu']"
sangat membantu ,"['sangat', 'membantu']"
aplikasi yang sangat buruk proses penyelesaian masalah yang sangat lama setipa melakukan pengaduan lewat email ataupun lewat chat jawabannya seperti robot yang hanya memberikan jawaban seperti kata kata saja,"['aplikasi', 'yang', 'sangat', 'buruk', 'proses', 'penyelesaian', 'masalah', 'yang', 'sangat', 'lama', 'setipa', 'melakukan', 'pengaduan', 'lewat', 'email', 'ataupun', 'lewat', 'chat', 'jawabannya', 'seperti', 'robot', 'yang', 'hanya', 'memberikan', 'jawaban', 'seperti', 'kata', 'kata', 'saja']"
kredivo terbaik,"['kredivo', 'terbaik']"
sangat membantu sekali dan proses nya mudah cepat tidak bertele tele nunggu menit dana yg di ajukan langsung masuk deh pokoknya mudah tidak ribet jangan di ragukan pokonya ,"['sangat', 'membantu', 'sekali', 'dan', 'proses', 'nya', 'mudah', 'cepat', 'tidak', 'bertele', 'tele', 'nunggu', 'menit', 'dana', 'yg', 'di', 'ajukan', 'langsung', 'masuk', 'deh', 'pokoknya', 'mudah', 'tidak', 'ribet', 'jangan', 'di', 'ragukan', 'pokonya']"
saya baru saja mendapatkan kenaikan limit  kredivo memang sangat membantu sy bisa bertransaksi dimananapun  thanks kredivo  sangat membantu,"['saya', 'baru', 'saja', 'mendapatkan', 'kenaikan', 'limit', 'kredivo', 'memang', 'sangat', 'membantu', 'sy', 'bisa', 'bertransaksi', 'dimananapun', 'thanks', 'kredivo', 'sangat', 'membantu']"
praktis dan bunga ringan  sangat membantu apalagi kalau limitnya dinaikin  akan semakin mantap,"['praktis', 'dan', 'bunga', 'ringan', 'sangat', 'membantu', 'apalagi', 'kalau', 'limitnya', 'dinaikin', 'akan', 'semakin', 'mantap']"
kredivo luar biasa semoga semakin lebih baik dalam pelayanannya bravo,"['kredivo', 'luar', 'biasa', 'semoga', 'semakin', 'lebih', 'baik', 'dalam', 'pelayanannya', 'bravo']"
akun premium  score limit  juta  pemakaian lebih dr tahun  gak pernah telat bayar tagihan  pemberitahuan tagihan diterror gak sopan padahal blm telat  padahal batas bayar jam lama  mau logout dr kredivo,"['akun', 'premium', 'score', 'limit', 'juta', 'pemakaian', 'lebih', 'dr', 'tahun', 'gak', 'pernah', 'telat', 'bayar', 'tagihan', 'pemberitahuan', 'tagihan', 'diterror', 'gak', 'sopan', 'padahal', 'blm', 'telat', 'padahal', 'batas', 'bayar', 'jam', 'lama', 'mau', 'logout', 'dr', 'kredivo']"
kecewa limit nya kecil dan tidak dapat di gunakan pula udh hubungin ke cs jg tidak ada penyelesaian nya tidak ada perbaikan sama sekali sampai skrg pelayann yg sangat buruk terhadap konsumen,"['kecewa', 'limit', 'nya', 'kecil', 'dan', 'tidak', 'dapat', 'di', 'gunakan', 'pula', 'udh', 'hubungin', 'ke', 'cs', 'jg', 'tidak', 'ada', 'penyelesaian', 'nya', 'tidak', 'ada', 'perbaikan', 'sama', 'sekali', 'sampai', 'skrg', 'pelayann', 'yg', 'sangat', 'buruk', 'terhadap', 'konsumen']"
aplikasi yang sangat sangat membantu,"['aplikasi', 'yang', 'sangat', 'sangat', 'membantu']"
