Formalisasi,Stopword Removal
"['lebih', 'sering', 'pakai', 'cicil', 'bunga', '', 'tagih', 'fleksibel', 'cicil', 'yang', 'betul', 'dekat', 'jatuh', 'tempo', 'di', 'belah', 'semua', 'dikaretin', 'jadi', 'jatuh', 'banyak', 'kalau', 'kredivo', 'bisa', 'bayar', 'satu', 'utama', 'tagih', 'yang', 'pertama', 'tiba', 'waktu', 'satu', 'lagi', 'beda', 'dengan', 'belah', 'minggu', 'mau', 'jatuh', 'tempo', 'ditelp', 'bolak', 'balik', 'padahal', 'kita', 'sudah', 'lama', 'juga', 'di', 'sana', 'kredivo', 'lewat', 'notif', 'email', 'cukup', 'tidak', 'agresif']",pakai cicil bunga  tagih fleksibel cicil jatuh tempo belah dikaretin jatuh kredivo bayar utama tagih beda belah minggu jatuh tempo ditelp bolak kredivo notif email agresif
"['aku', 'sangat', 'puas', 'dengan', 'layan', 'kredivo', 'sangat', 'cepat', 'dan', 'tidak_ribet', 'aku', 'beri', 'bintang', 'karena', 'kredivo', 'sangat', 'bantu', 'di', 'saat', 'situasi', 'paling', 'desak', 'terima kasih', 'kredivo', 'moga', 'makin', 'sukses', 'usaha', 'untuk', 'depan', 'dan', 'masih', 'dapat', 'bantu', 'orang', 'orang', 'yang', 'paling', 'butuh']",puas layan kredivo cepat tidak ribet bintang kredivo bantu situasi desak terima kasih kredivo moga sukses usaha bantu orang orang butuh
"['sangat', 'bantu']",bantu
"['tidak_bagus', 'pertama', 'kali', 'transaksi', 'pakai', 'aplikasi', 'ini', 'hasil', 'terus', 'bayar', 'beberapa', 'hari', 'belum', 'jatuh', 'tempo', 'tapi', 'saat', 'mau', 'transaksi', 'belanja', 'lagi', 'bahkan', 'gk', 'bisa', 'di', 'tolak', 'terus', 'alas', 'demi', 'lindung', 'akun', 'aneh', 'sekali', 'aplikasi', 'ini']",tidak bagus kali transaksi pakai aplikasi hasil bayar jatuh tempo transaksi belanja gk tolak alas lindung akun aneh aplikasi
"['baru', 'pakai', 'kredivo', 'limit', 'yang', 'di', 'kasih', 'baru', 'di', 'pakai', 'berapa', 'kali', 'itu', 'pun', 'kalau', 'mau', 'isi', 'paket', 'data', 'pulsa', 'dan', 'yang', 'la', 'iya', 'agak', 'susah', 'selalu', 'di', 'bilang', 'untuk', 'ke', 'aman', 'akun', 'tadi', 'saya', 'coba', 'mau', 'beli', 'pulsa', 'atau', 'paket', 'data', 'tapi', 'gk', 'bisa', 'bahkan', 'akun', 'iya', 'di', 'beku', 'kan', 'baru', 'pakai', 'kredivo', 'hari', 'sudah', 'muncul', 'bayar', 'tagih', 'iya', 'padahal', 'jatuh', 'tempo', 'iya', 'tanggal', 'maret', 'sedang', 'kan', 'limit', 'iya', 'masik', 'banyak', 'di', 'dalam', 'padahal', 'untuk', 'modal', 'usaha', 'jual', 'pulsa', 'sama', 'paket', 'data', 'kurang', 'puas', 'dengan', 'aplikasi', 'iya']",pakai kredivo limit kasih pakai kali isi paket data pulsa la iya susah bilang aman akun coba beli pulsa paket data gk akun iya beku pakai kredivo muncul bayar tagih iya jatuh tempo iya tanggal maret limit iya masik modal usaha jual pulsa paket data puas aplikasi iya
"['sering', 'masalah', 'ketika', 'guna', 'untuk', 'transaksi', 'dan', 'nyata', 'tidak_bisa', 'padahal', 'akun', 'tidak_blokir', 'dan', 'posisi', 'tidak_ada', 'tunggak', 'ndk', 'nyaman', 'dan', 'buat', 'malu', 'kalau', 'transaksi', 'offline']",transaksi nyata tidak bisa akun tidak blokir posisi tidak ada tunggak ndk nyaman malu transaksi offline
"['tidak_dapat', 'di', 'pasang', 'kenapa', 'ini', 'iya']",tidak dapat pasang iya
"['sangat', 'buruk', 'tidak_bisa', 'pakai', 'limit', 'padahal', 'limit', 'sudah', 'ada', 'tapi', 'tidak_bisa', 'guna']",buruk tidak bisa pakai limit limit tidak bisa
"['aplikasi', 'baik']",aplikasi
"['limit', 'gede', 'juta', 'tapi', 'gk', 'bisa', 'di', 'guna', 'padahal', 'saya', 'sudah', 'tahun', 'pakai', 'kredivo', 'kalau', 'memang', 'sudah', 'gk', 'bisa', 'di', 'guna', 'lagi', 'saya', 'akan', 'hapus', 'akun', 'dan', 'aplikasi', 'kredivo', 'biar', 'gk', 'menuh', 'memori', 'di', 'seluler']",limit gede juta gk pakai kredivo gk hapus akun aplikasi kredivo biar gk menuh memori seluler
"['pinjem', 'jt', 'boleh', 'tidak_']",pinjem jt tidak 
"['sekarang', 'sudah', 'lunas', 'tidak_bisa', 'di', 'pakai', 'lagi', 'apa', 'masih', 'di', 'beri', 'sempat', 'atau', 'tidak_iya', 'kak', 'kalau', 'masih', 'di', 'beri', 'sempat', 'tidak apa apa', 'limit', 'kecil', 'juga', 'soal', 'nya', 'sayang', 'punya', 'kredivo', 'tapi', 'gk', 'bisa', 'ke', 'pakai', 'moga', 'saja', 'jadi', 'timbang', 'kredivo', 'soal', 'nya', 'sangat', 'mudah', 'transaksi', 'moga', 'dengan', 'lunas', 'semua', 'tagih', 'saya', 'jadi', 'timbang', 'kredivo', 'terima', 'kasih']",lunas tidak bisa pakai tidak iya kak tidak apa apa limit nya sayang kredivo gk pakai moga timbang kredivo nya mudah transaksi moga lunas tagih timbang kredivo terima kasih
"['bayar', 'tidak', 'pernah', 'terlambat', 'bahkan', 'lunas', 'belum', 'waktu', 'eh', 'gilir', 'buat', 'transaksi', 'belanja', 'tidak', 'bisa', 'kecewa', 'banget', 'auto', 'copot', 'saja']",bayar terlambat lunas eh gilir transaksi belanja kecewa banget auto copot
"['kredivo', 'jos']",kredivo jos
"['tiba', 'tiba', 'akun', 'tangguh']",akun tangguh
"['gk', 'bisa', 'transaksi', 'akun', 'saya', 'padahl', 'ada', 'limit', 'beli', 'pulsa', 'saja', 'tidak', 'bisa', 'jeda', 'terus', 'kata', 'nya', 'padahal', 'sdh', 'minggu', 'gitu', 'terus', 'kata', 'nya', 'akun', 'saya', 'di', 'blokir', 'kalau', 'di', 'lihat', 'yutup', 'alas', 'cs', 'nya', 'itu', 'itu', 'saja', 'sangat', 'tidak', 'kompeten']",gk transaksi akun padahl limit beli pulsa jeda nya sdh minggu gitu nya akun blokir lihat yutup alas cs nya kompeten
"['saya', 'sangat', 'bantu', 'dengan', 'aplikasi', 'kredivo', 'pinjam', 'dan', 'paylater', 'yang', 'bagus', 'simpel', 'tidak_ribet', 'dan', 'bunga', 'lebih', 'rendah', 'di', 'banding', 'pinjol', 'la', 'bisa', 'cicil', 'sampai', 'bulan', 'sangat', 'bantu', 'sekali', 'saya', 'rasa', 'pinjol', 'ini', 'yang', 'baik', 'dari', 'yang', 'la', 'recomended']",bantu aplikasi kredivo pinjam paylater bagus simpel tidak ribet bunga rendah banding pinjol la cicil bantu pinjol la recomended
"['saya', 'sering', 'banget', 'pakai', 'kridivo', 'bayar', 'nya', 'selalu', 'tepat', 'waktu', 'tapi', 'ko', 'makin', 'ke', 'sini', 'makain', 'gk', 'jelas', 'iya', 'baru', 'juga', 'taggal', 'berapa', 'sudah', 'di', 'telponin', 'saja']",banget pakai kridivo bayar nya ko makain gk iya taggal telponin
"['sudah', 'lama', 'jadi', 'nasaba', 'dan', 'puas', 'tidak', 'ada', 'tagih', 'yang', 'jengkel']",nasaba puas tagih jengkel
"['ini', 'kredivo', 'maksdunya', 'gimana', 'iya', 'akun', 'saya', 'sangat', 'di', 'rawat', 'tapi', 'tiba', 'tiba', 'nilai', 'kredit', 'turun', 'sistem', 'nya', 'coba', 'tolong', 'di', 'baik']",kredivo maksdunya gimana iya akun rawat nilai kredit turun sistem nya coba tolong
"['saya', 'baru', 'dftar', 'dan', 'sudah', 'isi', 'informasi', 'pribadi', 'tanpa', 'ada', 'kolom', 'pin', 'gilir', 'selesai', 'mengisi', 'informasi', 'pribadi', 'mau', 'login', 'tidak_tahu', 'pin', 'nya', 'pas', 'klik', 'buat', 'reset', 'pin', 'tidak_ada', 'link', 'yang', 'kirim', 'baik', 'melalui', 'wa', 'atau', 'pun', 'sms', 'tolong', 'jelas']",dftar isi informasi pribadi kolom pin gilir selesai mengisi informasi pribadi login tidak tahu pin nya pas klik reset pin tidak ada link kirim wa sms tolong
"['limit', 'kredit', 'banyak', 'tapi', 'tidak_bisa', 'buat', 'co', 'toped', 'dan kawan kawan', 'alas', 'aman', 'edit', 'limit', 'sudah', 'bisa', 'pakai', 'lagi', 'terima kasih', 'saya', 'ubah', 'ke', 'alas', 'aman', 'tidak_bisa', 'guna', 'limit', 'yang', 'sedia', 'tidak_jelas']",limit kredit tidak bisa co toped dan kawan kawan alas aman edit limit pakai terima kasih ubah alas aman tidak bisa limit sedia tidak jelas
"['ini', 'gimana', 'yaa', 'udh', 'bayar', 'tempt', 'waktu', 'tpii', 'limit', 'ga', 'bisa', 'pakai', 'alasan', 'nya', 'ga', 'bisa', 'untuk', 'aman', 'akun', 'padahal', 'kan', 'ini', 'aku', 'sya', 'sendiri', 'aneh', 'bngt', 'aplikasi', 'limit', 'ada', 'tapi', 'kemana', 'ga', 'bisa', 'tarik', 'ke', 'dana', 'gtu']",gimana yaa udh bayar tempt tpii limit ga pakai alasan nya ga aman akun sya aneh bngt aplikasi limit kemana ga tarik dana gtu
"['aneh', 'padahal', 'bayar', 'tidak', 'pernah', 'terlambat', 'tapi', 'tiba', 'tiba', 'saja', 'akun', 'blokir', 'permanen', 'belum', 'tiap', 'mau', 'beli', 'pulsa', 'bahkan', 'akun', 'aman', 'terus', 'parah', 'sih', 'kredivo', 'auto', 'copot']",aneh bayar terlambat akun blokir permanen beli pulsa akun aman parah sih kredivo auto copot
"['ko', 'aneh', 'yaa', 'jatuh', 'tempo', 'besok', 'tiba', 'tiba', 'ubah', 'hari', 'ini', 'terus', 'semua', 'tanggal', 'jatuh', 'tempo', 'nya', 'lebih', 'awal', 'nilai', 'turun', 'padahal', 'belum', 'pernah', 'bayar', 'terlambat', 'bagaimana', 'ini', 'tim', 'analis', 'tidak_jelas']",ko aneh yaa jatuh tempo besok ubah tanggal jatuh tempo nya nilai turun bayar terlambat tim analis tidak jelas
"['cara', 'aplikasi', 'bagus', 'guna', 'juga', 'okay', 'tapi', 'uang', 'saya', 'pernah', 'salah', 'transfer', 'virtual', 'akun', 'sudah', 'telepon', 'kiri', 'kanan', 'sm', 'admin', 'kredivo', 'pihak', 'bank', 'uang', 'saya', 'ga', 'balik', 'padahal', 'kan', 'tidak_akun', 'bank', 'cm', 'virtual', 'akun', 'yang', 'tetap', 'masuk', 'ke', 'kantong', 'kredivo', 'tolong', 'hal', 'yang', 'seperti', 'itu', 'baik', 'biar', 'tidak_nan', 'korban', 'banyak', 'maaf', 'takasih', 'bintang', 'kalau', 'uang', 'saya', 'balik', 'baru', 'takasih']",aplikasi bagus okay uang salah transfer virtual akun telepon kiri kanan sm admin kredivo bank uang ga tidak akun bank cm virtual akun masuk kantong kredivo tolong biar tidak nan korban maaf takasih bintang uang takasih
"['bagai', 'custamer', 'nasabah', 'saya', 'rasa', 'kecewa', 'atas', 'layan', 'bayar', 'kredivo', 'kemarin', 'saya', 'laku', 'bayar', 'sekitar', 'ribu', 'tapi', 'tidak_di', 'proses', 'sedang', 'uang', 'sudah', 'saya', 'transfer', 'bagai', 'mana', 'biasa', 'saya', 'bayar', 'dari', 'kemarin', 'di', 'tunggu', 'jam', 'hari', 'ini', 'saya', 'krim', 'email', 'malah', 'suruh', 'nunggu', 'hari', 'uang', 'hasil', 'kerja', 'segitu', 'gitu', 'nya', 'tapi', 'bahkan', 'masalah', 'seperti', 'ini', 'jujur', 'saaya', 'kecewa', 'pada', 'kredivo']",custamer nasabah kecewa layan bayar kredivo kemarin laku bayar ribu tidak di proses uang transfer bayar kemarin tunggu jam krim email suruh nunggu uang hasil kerja segitu gitu nya jujur saaya kecewa kredivo
"['saya', 'terima', 'kasih', 'banget', 'sama', 'kredivo', 'moga', 'tambah', 'sukses', 'percaya', 'saya', 'akan', 'komitmen', 'tpt', 'waktu', 'jika', 'saya', 'bantu', 'juga', 'moga', 'tidak_ada', 'kendala', 'lagi', 'baik', 'dipinjem', 'tunai', 'maupun', 'yang', 'paylater', 'topup', 'merchant', 'la', 'tingkat', 'terus', 'layan', 'baik', 'kredivo', 'mudah', 'debitur', 'yang', 'baik', 'sukses', 'dllu', 'bintang', 'untuk', 'tetep', 'tambah', 'sukses', 'kredivo', 'terima kasih', 'sudah', 'bak', 'bantu', 'saya', 'usaha', 'bayar', 'waktu', 'sini', 'selalu', 'pakai', 'kredivo', 'saja', 'tidak_yang', 'la']",terima kasih banget kredivo moga sukses percaya komitmen tpt bantu moga tidak ada kendala dipinjem tunai paylater topup merchant la tingkat layan kredivo mudah debitur sukses dllu bintang tetep sukses kredivo terima kasih bak bantu usaha bayar pakai kredivo tidak yang la
"['sangat', 'bantu']",bantu
"['maaf', 'saya', 'turunin', 'bintang', 'nya', 'sekarang', 'kredivo', 'banyak', 'kendala', 'banget', 'dari', 'mulai', 'bayar', 'tagih', 'uang', 'sudah', 'ter', 'potong', 'tagih', 'masih', 'utuh', 'sudah', 'beberapa', 'hari', 'terus', 'soal', 'transaksi', 'transaksi', 'sudah', 'sukses', 'tagih', 'sudah', 'ada', 'tapi', 'transaksi', 'di', 'merchant', 'la', 'nya', 'masih', 'tunggu', 'bayar', 'sangat', 'tidak_nyaman', 'dengan', 'beberapa', 'kendala', 'nya', 'sekarang', 'di', 'upgred', 'tidak_nya', 'tambah', 'lancar', 'tambah', 'puas', 'bahkan', 'tambah', 'jengkel']",maaf turunin bintang nya kredivo kendala banget bayar tagih uang ter potong tagih utuh transaksi transaksi sukses tagih transaksi merchant la nya tunggu bayar tidak nyaman kendala nya upgred tidak nya lancar puas jengkel
"['sangat', 'bantu', 'bunga', 'ringan', 'pilih', 'tenor', 'panjang', 'dan', 'cukup', 'lengkap', 'untuk', 'transaksi']",bantu bunga ringan pilih tenor lengkap transaksi
"['engga', 'ah', 'ribet', 'hubung', 'sana', 'sini', 'lama', 'ini', 'saya', 'tidak_pernah', 'lewat', 'dari', 'jatuh', 'tempo', 'bisa', 'kata', 'bayar', 'pas', 'tanggal', 'yang', 'sudah', 'tentu', 'tapi', 'analis', 'kredivo', 'yang', 'terlalu', 'anggap', 'jelek', 'tanpa', 'konfirmasi', 'kepada', 'guna', 'langsung', 'tidak_rugi', 'jika', 'tutup', 'satu', 'akun', 'saya', 'terima kasih']",engga ah ribet hubung tidak pernah jatuh tempo bayar pas tanggal analis kredivo anggap jelek konfirmasi langsung tidak rugi tutup akun terima kasih
"['sangat', 'batu', 'dalam', 'uang', 'maksih']",batu uang maksih
"['rekom', 'aplikasi', 'yang', 'sangat', 'mudah', 'di', 'guna', 'di', 'masa', 'sepweti', 'ini', 'tapi', 'tolong', 'kredivo', 'hubungi', 'nya', 'jika', 'pas', 'jatuh', 'tempo', 'saja', 'terima', 'ksh', 'sukse', 'maju', 'terus', 'luar', 'biasa', 'kredivo', 'maju', 'terus']",rekom aplikasi mudah sepweti tolong kredivo hubungi nya pas jatuh tempo terima ksh sukse maju kredivo maju
"['terima kasih', 'kredivo', 'aju', 'saya', 'langsung', 'tuju', 'cara', 'juga', 'mudah', 'dan', 'cepat', 'sudah', 'pasang', 'beberapa', 'aplikasi', 'tapi', 'kok', 'ribet', 'dan', 'tidak_sesuai', 'dengan', 'yang', 'ingin', 'kredivo', 'ini', 'yang', 'paling', 'sesuai', 'walaupun', 'kalau', 'hitung', 'iya', 'tetep', 'lumayan', 'bunga', 'lebih', 'baik', 'tidak_pinjam', 'kecuali', 'hal', 'desak', 'saja', 'moga', 'kredivo', 'makin', 'baik', 'layan', 'dan', 'makin', 'sukses']",terima kasih kredivo aju langsung tuju mudah cepat pasang aplikasi ribet tidak sesuai kredivo sesuai hitung iya tetep lumayan bunga tidak pinjam kecuali desak moga kredivo layan sukses
"['telah', 'terbaru', 'aplikasi', 'jadi', 'rusak', 'min', 'ini', 'bagaimana', 'aplikasi', 'ny', 'rusak', 'kedip', 'terus', 'tidak', 'bisa', 'bayar', 'yang', 'ngalami', 'tidak_atau', 'orang', 'tapi', 'banyak', 'itu', 'yang', 'ulasan', 'aplikasi', 'rusak', 'swtelah', 'di', 'terbaru', 'kalau', 'sampai', 'kena', 'denda', 'gamau', 'bayar', 'denda', 'karena', 'rusak', 'ny', 'aplikasi', 'anda']",terbaru aplikasi rusak min aplikasi rusak kedip bayar ngalami tidak atau orang ulasan aplikasi rusak swtelah terbaru kena denda gamau bayar denda rusak aplikasi
"['no', 'coment']",no coment
"['sekarang', 'kredivo', 'payah', 'udh', 'tidak bisa', 'ngajuin', 'pinjam', 'tidak bisa', 'top', 'up', 'saldo', 'dana', 'tidak bisa', 'beli', 'pulsa', 'lagi', 'padahal', 'tunggak', 'udh', 'lunas', 'tolong', 'dong', 'saya', 'bagai', 'nasabah', 'lama', 'sangat', 'kecewa', 'tolong', 'di', 'baik', 'lagi', 'akun', 'saya', 'supaya', 'saya', 'bisa', 'pakai', 'limit', 'kredivo', 'lagi', 'saat', 'penting']",kredivo payah udh tidak bisa ngajuin pinjam tidak bisa top up saldo dana tidak bisa beli pulsa tunggak udh lunas tolong nasabah kecewa tolong akun pakai limit kredivo
"['limit', 'saya', 'tidak_di', 'naik', 'kembali', 'bayar', 'tidak_pernah', 'lambat', 'tolong', 'tim', 'kredivo', 'dapat', 'timbang', 'kembali', 'saya', 'sdh', 'premium', 'dan', 'sudah', 'lebih', 'dari', 'bulan', 'belum', 'juga', 'ada', 'tingkat', 'limit']",limit tidak di bayar tidak pernah lambat tolong tim kredivo timbang sdh premium tingkat limit
['baik'],
"['sangat', 'bantu']",bantu
['cepat'],cepat
"['mudah', 'guna', '', 'sangat', 'jangkau', 'mudah', 'mudah', 'dg', 'kredivo', 'bulan', 'ini', 'banyak', 'bonus', '', 'limit', 'terus', 'tingkat', 'dg', 'naik', 'limit', 'yang', 'sesuai', 'dg', 'catat', 'yang', 'baik', 'agar', 'bisa', 'lebih', 'banyak', 'lagi', 'untuk', 'transaksi']",mudah  jangkau mudah mudah kredivo bonus  limit tingkat limit sesuai catat transaksi
"['sangat', 'bantu']",bantu
"['aplikasi', 'dikit', 'minta', 'terbaru', 'bayar', 'juga', 'dari', 'bank', 'la', 'batas', 'banget', 'sudah', 'begitu', 'tidak_limit', 'tambah', 'bahkan', 'makin', 'kurang', 'benar', 'bantu', 'dan', 'muranh', 'hanya', 'saja', 'limit', 'bikin', 'bingung']",aplikasi dikit terbaru bayar bank la batas banget tidak limit bantu muranh limit bikin bingung
"['untuk', 'sementara', 'bintang', 'dulu', 'karena', 'ketika', 'mau', 'transaksi', 'alas', 'keman', 'terus', 'padahal', 'akun', 'aman', 'dan', 'untuk', 'bayar', 'selalu', 'tepat', 'waktu']",bintang transaksi alas keman akun aman bayar
"['saya', 'kasih', 'bintang', 'satu', 'di', 'karena', 'barang', 'yang', 'saya', 'pesan', 'di', 'kensel', 'oleh', 'pihak', 'toko', 'di', 'tokopedia', 'namun', 'aneh', 'harus', 'tetap', 'bayar', 'di', 'kredivo', 'makin', 'hari', 'makin', 'tidak_jelas', 'sistem', 'bayar', 'nya', 'sangat', 'kecewaa']",kasih bintang barang pesan kensel toko tokopedia aneh bayar kredivo tidak jelas sistem bayar nya kecewaa
"['praktis', 'sekali', 'mantap', '', 'lancar', 'hal', 'hal', 'uang', 'yang', 'mula', 'sulit', 'dengan', 'kredivo', 'jadi', 'lebih', 'mudah', 'dan', 'ringan']",praktis mantap  lancar uang sulit kredivo mudah ringan
"['saya', 'sdh', 'berapa', 'kali', 'minjam', 'sini', 'tidak', 'pernah', 'terlambat', 'bayar', 'tapi', 'kenapa', 'gilir', 'mau', 'aju', 'pinjam', 'kembali', 'bahkan', 'sdh', 'tidak', 'bisa', 'kata', 'anda', 'belum', 'penuh', 'syarat', 'untuk', 'aju', 'pinjam', 'saya', 'hapus', 'aplikasi', 'ini', 'tapi', 'saya', 'telepon', 'kembali', 'kata', 'kenapa', 'belum', 'laku', 'transaksi', 'kembali', 'saya', 'coba', 'unduh', 'kembali', 'aplikasi', 'ini', 'dn', 'aju', 'kembali', 'mas', 'tetap', 'tidak', 'bisa', 'aplikasi', 'pinjol', 'abal', 'abal', 'ga', 'punya', 'cukup', 'modal', 'mungkin']",sdh kali minjam terlambat bayar gilir aju pinjam sdh penuh syarat aju pinjam hapus aplikasi telepon laku transaksi coba unduh aplikasi dn aju mas aplikasi pinjol abal abal ga modal
"['tolong', 'kembali', 'kredivo', 'seperti', 'yang', 'dulu', 'belanja', 'di', 'tokped', 'sudah', 'ada', 'menu', 'nya', 'ini', 'harus', 'va', 'briva', 'ribet', 'kalau', 'ada', 'yang', 'mudah', 'kenapa', 'mesti', 'ribet', 'untung', 'blibli', 'bom', 'ubah', 'masih', 'ada', 'menu', 'kredivo', 'nya']",tolong kredivo belanja tokped menu nya va briva ribet mudah mesti ribet untung blibli bom ubah menu kredivo nya
"['belum', 'jatuh', 'tempo', 'bilang', 'sudah', 'lewat', 'sudah', 'bayar', 'bahkan', 'di', 'blokir', 'permanen', 'bintang', 'lah', 'dia']",jatuh tempo bilang bayar blokir permanen bintang
"['limit', 'tidak_bisa', 'di', 'cair', 'lagi']",limit tidak bisa cair
"['mf', 'kasih', 'bintang', 'dulu', 'soal', 'limit', 'ga', 'bisa', 'guna', 'padahal', 'bayar', 'lancar', 'limit', 'sudah', 'ada', 'jt', 'tapi', 'masih', 'belum', 'bisa', 'dipake', 'lagi', 'padahal', 'bayar', 'selalu', 'tepat', 'waktu']",mf kasih bintang limit ga bayar lancar limit jt dipake bayar
"['padahal', 'pakai', 'kredivo', 'udh', 'cukup', 'lama', 'bayar', 'juga', 'bagus', 'kenapa', 'meningkatkan', 'naik', 'level', 'tidak_bisa', 'tidak_jelas', 'banget']",pakai kredivo udh bayar bagus meningkatkan level tidak bisa tidak jelas banget
"['buat', 'naikin', 'limit', 'susah', 'padahal', 'semua', 'sudah', 'laku', 'sesuai', 'tunjuk', 'bayr', 'belum', 'jatuh', 'tempo', 'guna', 'limit', 'dengan', 'baik', 'dan', 'lunas', 'belum', 'waktu', 'tempo']",naikin limit susah laku sesuai bayr jatuh tempo limit lunas tempo
"['hai', 'kak', 'mimin', 'kenapa', 'aku', 'saya', 'belum', 'tuju', 'untuk', 'pinjam', 'tunai', 'padahal', 'sudah', 'bulan', 'guna', 'kredivo', 'limit', 'belanja', 'hanya', 'ribu', 'dan', 'tiap', 'bulan', 'selalu', 'saya', 'guna', 'dan', 'bayar', 'tepat', 'waktu', 'boleh', 'saya', 'tahu', 'kwndala', 'dmn']",hai kak mimin tuju pinjam tunai kredivo limit belanja ribu bayar kwndala dmn
"['sangat', 'bantu']",bantu
"['kredivo', 'kenapa', 'sih', 'limit', 'juta', 'baru', 'pinjam', 'ga', 'nyampe', 'juta', 'sudah', 'rupiah', 'bagaimana', 'sih', 'padahal', 'bayar', 'selalu', 'tepat', 'waktu', 'ga', 'sesuai', 'banget', 'sm', 'pakai']",kredivo sih limit juta pinjam ga nyampe juta rupiah sih bayar ga sesuai banget sm pakai
"['keseluruhan', 'sudah', 'bagus', 'tinggal', 'ubah', 'saja', 'limit', 'gausah', 'pakai', 'yang', 'bulan', 'bulan', 'bulan', 'padahal', 'kalau', 'limit', 'penuh', 'ga', 'batas', 'kayak', 'gitu', 'bakal', 'banyak', 'yang', 'pasang', 'juga', 'min', 'satu', 'lagi', 'kalau', 'bisa', 'untuk', 'bayar', 'tagih', 'tidak_wajib', 'dulu', 'bayar', 'yang', 'pertama', 'jadi', 'bebas', 'mau', 'bayar', 'yang', 'mana', 'dulu', 'biar', 'enak']",bagus tinggal ubah limit gausah pakai limit penuh ga batas kayak gitu pasang min bayar tagih tidak wajib bayar bebas bayar biar enak
"['dulu', 'pernah', 'gagal', 'daftar', 'ga', 'ada', 'alas', 'jelas', 'sekarang', 'iseng', 'coba', 'nyata', 'bisa', 'soal', 'mau', 'alih', 'ke', 'kredivo', 'karena', 'bunga', 'nya', 'saing', 'di', 'banding', 'yang', 'la']",gagal daftar ga alas iseng coba nyata alih kredivo bunga nya saing banding la
"['aplikasi', 'govlok', 'top', 'up', 'pulsa', 'saja', 'ga', 'bisa', 'padahal', 'dapat', 'limit', 'sampai', 'jtan', 'hubung', 'pusat', 'bantu', 'bahkan', 'suruh', 'melaakukan', 'cara', 'kala', 'tolol', 'banget', 'ini', 'aplikasi', 'suruh', 'tunggu', 'terus', 'sampai', 'tahun', 'monyet', 'juga', 'ga', 'akan', 'bisa', 'tolol', 'hapus', 'saja', 'akun', 'saya', 'tidak_sampai', 'masih', 'daftar', 'akun', 'saya', 'tolong', 'di', 'hapuakun', 'saya', 'ulit', 'terus']",aplikasi govlok top up pulsa ga limit jtan hubung pusat bantu suruh melaakukan tolol banget aplikasi suruh tunggu monyet ga tolol hapus akun tidak sampai daftar akun tolong hapuakun ulit
"['gokill', 'tapi', 'limit', 'saya', 'cuma', 'dapat', 'doang']",gokill limit doang
"['limit', 'ga', 'bisa', 'naik', 'kenapa', 'heran', 'padahal', 'sudah', 'lama', 'jadi', 'guna', 'kredivo', 'mau', 'transaksi', 'lebih', 'juga', 'jadi', 'hambat', 'kata', 'bisa', 'ajuin', 'naik', 'limit', 'di', 'aplikasi', 'tapi', 'kok', 'saya', 'ga', 'bisa', 'temu', 'opsi', 'sebut', 'dalam', 'akun', 'saya']",limit ga heran kredivo transaksi hambat ajuin limit aplikasi ga temu opsi akun
